store_id,store_name,city,region,store_type,opening_date,manager_name,floor_area,monthly_rent,employee_count,store_rating
ST00380,Literary World Store - Madaripur, DHAKA ,Dhaka,Standard,1/5/2025 19:46,Rumana Roy,1034.3,95201.24,4,4.52
ST00381,Pages Cafe Branch - Narayanganj, DHAKA ,Dhaka,Online Hub,9/27/2018 18:44,Karim Chowdhury,2100.99,190960.1,32,
ST00382,Rokomari Center - Gazipur,Bandarban,Chattogram,Mini,7/31/2022 21:28,Nayeem Roy,5199.33,120154.62,40,3.34
ST00383,Book Valley Center - Rangamati,Gazipur,Dhaka,Mall Outlet,12/3/2022 3:32,Rafi Uddin,2346.31,170278.98,13,3.8
ST00384,Pages Cafe Outlet - Madaripur, DHAKA ,Dhaka,Standard,11/8/2018 3:23,Sifat Nahar,975.72,100929.52,22,4.92
ST00385,Literary World Branch - Gazipur,Rangamati,Chattogram,Standard,1/27/2017 16:52,Tanjim Jahan,2091.58,68373.72,35,3.04
ST00386,Novel Nest Center - Gazipur,Narayanganj,Dhaka,Standard,6/28/2025 4:19,Mahin Chowdhury,4917.56,34649.84,55,4.05
ST00387,Literary World Outlet - Kishoreganj,Gopalganj,Dhaka,Standard,1/7/2025 14:03,Sakib Ahmed,3163.49,38911.54,5,3.55
ST00388,Readers Point Store - Dhaka,Narayanganj,Dhaka,Mini,7/29/2018 14:11,Arif Patwary,1360.81,240466.12,56,4.22
ST00389,Pages Cafe Store - Narsingdi,Narayanganj,Dhaka,Flagship,5/30/2022 23:19,Imran Mollik,2150.74,200287.31,49,4.23
ST00390,Rokomari Outlet - Chittagong,Manikganj,Dhaka,Standard,5/13/2018 14:10,Nabil Karim,5740.06,72565.42,51,3.33
ST00391,Novel Nest Center - Faridpur,Shariatpur,Dhaka,Online Hub,2/5/2022 15:53,Tasnima Karim,2818.96,139349.6,4,4.53
ST00392,Story House Store - Chandpur,Khagrachari,Chattogram,Standard,11/10/2019 12:47,Jannat Bhuiyan,2872.96,182844.69,34,3
ST00393,Novel Nest Store - Madaripur, DHAKA ,Dhaka,Flagship,10/6/2023 23:42,Tanvir Mollik,1257.19,97846.41,23,4.6
ST00394,Readers Point Center - Shariatpur,Munshiganj,Dhaka,Mini,2/28/2022 20:49,Tanjim Das,2105.5,118397.19,55,3.27
ST00395,Book Valley Center - Gazipur, DHAKA ,Dhaka,Standard,6/25/2021 16:01,Mim Amin,4962.24,183819.75,44,4.1
ST00396,Literary World Branch - Tangail,Feni,Chattogram,Online Hub,2/18/2023 7:39,Adib Karim,4802.71,68451.76,39,
ST00397,Readers Point Branch - Rangamati,Faridpur,Dhaka,Mini,4/13/2021 10:27,Adib Amin,2838.79,138690.92,3,4.14
ST00398,Pages Cafe Branch - Narayanganj, DHAKA ,Dhaka,Flagship,2/13/2017 16:18,Mim Das,5404.45,64370.72,52,3.39
ST00399,Story House Branch - Shariatpur,Rangamati,Chattogram,Standard,5/13/2022 7:13,Tasnima Miah,2529.45,15723.24,,4.05
ST00400,Readers Point Store - Dhaka,Rajbari,Dhaka,Standard,1/1/2024 13:56,Raisa Rahman,5240.25,177211.98,11,2.82
ST00401,Rokomari Center - Kishoreganj, DHAKA ,Dhaka,Mini,5/31/2021 8:40,Fahim Miah,576.77,181207.24,52,3.62
ST00402,Book Valley Outlet - Bandarban, DHAKA ,Dhaka,Standard,7/30/2018 2:44,Muntasir Patwary,2344.49,248994.83,,4.62
ST00403,Rokomari Center - Tangail,Gazipur,Dhaka,Mini,1/26/2017 18:29,Rumana Nahar,5188.38,57538.63,30,3.82
ST00404,Rokomari Outlet - Faridpur,Rangamati,Chattogram,Standard,9/2/2019 5:58,Ayesha Chowdhury,5447.33,188801.38,40,3.9
ST00405,Rokomari Center - Rajbari,Madaripur,Dhaka,Standard,11/29/2023 18:57,Sakib Nahar,4635.97,237772.34,37,4.17
ST00406,Story House Outlet - Comilla, DHAKA ,Dhaka,Flagship,11/25/2019 9:02,Nafis Miah,4151.25,166476.38,19,3.76
ST00407,Literary World Center - Feni,Narsingdi,Dhaka,Standard,8/8/2025 21:53,Tanjim Uddin,4966.83,241338.03,45,4.71
ST00408,Book Valley Center - Comilla,Kishoreganj,Dhaka,Standard,12/29/2019 10:01,Mahin Miah,4362.33,248693.63,59,3.69
ST00409,Readers Point Center - Khagrachari, DHAKA ,Dhaka,Standard,11/6/2020 3:33,Rafi Talukder,1823.64,203381.73,56,4.87
ST00410,Book Valley Center - Faridpur,Feni,Chattogram,Mall Outlet,11/4/2023 13:37,Tasnima Nahar,3010.93,249832.19,41,4.73
ST00411,Readers Point Branch - Gazipur, DHAKA ,Dhaka,Standard,7/11/2022 9:46,Farhan Nahar,4099.95,162068.75,,3.73
ST00412,Pages Cafe Outlet - Tangail,Khagrachari,Chattogram,Mini,5/15/2017 13:02,Rahim Amin,3691.7,,54,3.6
ST00413,Novel Nest Store - Rajbari, Cumilla ,Chattogram,Flagship,9/8/2017 15:44,Ayesha Miah,5356.55,230644.52,55,4.29
ST00414,Pages Cafe Center - Manikganj, DHAKA ,Dhaka,Mini,10/8/2018 18:10,Nayeem Jahan,3053.53,210274.62,,4.46
ST00415,Novel Nest Store - Chittagong,Brahmanbaria,Chattogram,Flagship,11/4/2024 4:10,Muntasir Chowdhury,1396.73,40876.34,21,3.21
ST00416,BookHub Center - Feni,chittagong,Chattogram,Mini,3/15/2017 8:11,Nafis Roy,1601.66,86139.82,34,3.33
ST00417,Rokomari Branch - Tangail,Rajbari,Dhaka,Flagship,8/24/2017 6:58,Sami Uddin,5137.92,76251.6,35,3.12
ST00418,Pages Cafe Center - Narsingdi,Rajbari,Dhaka,Flagship,1/2/2024 11:48,Raisa Jahan,448.84,215986.49,43,4.47
ST00419,Novel Nest Outlet - Narayanganj, DHAKA ,Dhaka,Standard,8/9/2022 16:36,Tamim Sheikh,5267.13,69812.66,31,4.37
ST00420,Rokomari Branch - Madaripur, DHAKA ,Dhaka,Standard,11/7/2025 12:16,Rumana Sarker,711.29,86450.52,2,3.22
ST00421,Story House Outlet - Kishoreganj,Chandpur,Chattogram,Standard,12/23/2018 14:19,Tanvir Patwary,2593.29,136915.33,11,3.98
ST00422,Pages Cafe Center - Cox's Bazar, DHAKA ,Dhaka,Standard,12/8/2022 6:31,Jannat Sarker,4880.99,32888.08,46,4.48
ST00423,Novel Nest Branch - Khagrachari, DHAKA ,Dhaka,Mall Outlet,3/19/2018 0:55,Nusrat Uddin,2682.65,240888.97,42,4.88
ST00424,Readers Point Store - Dhaka,Munshiganj,Dhaka,Standard,4/24/2022 4:44,Farhan Patwary,5005.15,130399.75,39,3.19
ST00425,Book Valley Store - Dhaka, DHAKA ,Dhaka,Standard,12/15/2017 21:34,Sami Nahar,961.67,59751.93,27,3.47
ST00426,Story House Branch - Rangamati, Cumilla ,Chattogram,Online Hub,3/3/2025 21:44,Hasan Mollik,3264.64,78642.87,17,3.57
ST00427,Book Valley Store - Lakshmipur, Cumilla ,Chattogram,Mini,9/28/2020 22:30,Mahin Patwary,3661.85,202549.68,19,4.17
ST00428,Pages Cafe Outlet - Chittagong,COX'S BAZAR,Chattogram,Standard,4/18/2019 18:41,Nayeem Rahman,5388.86,163991.52,41,3.1
ST00429,BookHub Outlet - Gazipur, DHAKA ,Dhaka,Standard,11/10/2025 2:01,Rahim Karim,924.28,124187.12,31,3.23
ST00430,Novel Nest Branch - Narsingdi,Madaripur,Dhaka,Flagship,8/7/2017 9:28,Adib Sheikh,2296.16,92926.32,9,4.52
ST00431,Readers Point Outlet - Cox's Bazar,COX'S BAZAR,Chattogram,Standard,3/13/2024 10:52,Rumana Das,4092.35,226660.83,25,3.99
ST00432,Novel Nest Center - Khagrachari,Gazipur,Dhaka,Standard,8/3/2021 18:15,Sadia Ahmed,5887.61,196552.67,49,3.15
ST00433,Rokomari Store - Gazipur,Bandarban,Chattogram,Mini,3/10/2023 11:22,Rumana Sarker,5150.34,183756.33,36,3.65
ST00434,Rokomari Branch - Madaripur,Rajbari,Dhaka,Online Hub,5/6/2019 12:08,Jannat Patwary,5140.37,119810.12,52,3.1
ST00435,Story House Outlet - Cox's Bazar,Gazipur,Dhaka,Flagship,12/6/2024 2:37,Fahim Karim,3296.22,245572.64,31,3.6
ST00436,Readers Point Branch - Shariatpur, DHAKA ,Dhaka,Flagship,1/22/2021 6:06,Hasan Patwary,3560.08,181866.52,30,3.68
ST00437,BookHub Outlet - Tangail,Tangail,Dhaka,Standard,10/7/2020 9:07,Nusrat Miah,5208.05,114551.81,57,3.05
ST00438,Story House Center - Madaripur, DHAKA ,Dhaka,Standard,2/8/2021 9:37,Tanvir Islam,5269.9,240729.73,31,2.93
ST00439,Book Valley Center - Madaripur,Feni,Chattogram,Standard,9/1/2019 22:02,Mahin Talukder,4892.74,225495.37,9,4.74
ST00440,Story House Store - Brahmanbaria,Rajbari,Dhaka,Mini,11/14/2019 16:21,Nayeem Miah,4984,188891.82,25,4.75
ST00441,Pages Cafe Outlet - Rajbari, DHAKA ,Dhaka,Standard,4/6/2018 8:45,Muntasir Khan,5325.93,195244.09,39,2.81
ST00442,BookHub Outlet - Gopalganj,Brahmanbaria,Chattogram,Mall Outlet,5/18/2021 1:30,Tasnima Khan,1037.18,114552.46,22,4.21
ST00443,BookHub Center - Gopalganj,Madaripur,Dhaka,Standard,4/9/2021 22:50,Jannat Hossain,2038.78,134227.37,25,3.01
ST00444,Readers Point Outlet - Faridpur, DHAKA ,Dhaka,Flagship,6/3/2020 4:17,Tasnima Chowdhury,5866.24,60013.62,52,4.58
ST00445,Story House Store - Chandpur,Noakhali,Chattogram,Standard,11/13/2025 17:12,Jannat Amin,3450.75,154918.12,27,4.74
ST00446,Book Valley Branch - Khagrachari,Brahmanbaria,Chattogram,Mini,1/7/2018 12:18,Mim Miah,1388.2,101930.39,19,4.16
ST00447,Story House Outlet - Chittagong,Rajbari,Dhaka,Standard,3/11/2025 5:06,Hasan Das,3217.11,96648.01,8,4.15
ST00448,Novel Nest Center - Kishoreganj,Feni,Chattogram,Standard,10/19/2024 1:27,Rafi Uddin,4016.39,237833.63,,3.62
ST00449,Pages Cafe Branch - Munshiganj,Narayanganj,Dhaka,Standard,3/15/2017 3:50,Nayeem Karim,5038.04,53724.11,46,3.35
ST00450,Novel Nest Branch - Lakshmipur,Madaripur,Dhaka,Mini,4/24/2023 9:15,Shaila Amin,4948.19,210043.79,19,3.9
ST00451,Pages Cafe Outlet - Tangail, DHAKA ,Dhaka,Mall Outlet,11/19/2018 9:55,Muntasir Bhuiyan,675.75,81145.11,29,3.09
ST00452,BookHub Branch - Munshiganj, DHAKA ,Dhaka,Standard,5/16/2017 17:46,Hasan Nahar,2939.74,21734.07,40,4.28
ST00453,Rokomari Store - Bandarban,Madaripur,Dhaka,Flagship,9/30/2024 6:35,Shaila Nahar,515.19,24508.82,55,3.83
ST00454,Story House Store - Narayanganj,Manikganj,Dhaka,Standard,1/16/2018 11:22,Karim Jahan,5373.67,115856.71,49,3.19
ST00455,Story House Branch - Rajbari,Chandpur,Chattogram,Standard,9/10/2019 3:55,Sami Roy,1373.87,121798.31,18,4.09
ST00456,Book Valley Outlet - Comilla,Madaripur,Dhaka,Mall Outlet,11/14/2017 3:31,Karim Uddin,3899.3,90259.02,11,4.55
ST00457,Story House Outlet - Manikganj,Rajbari,Dhaka,Standard,4/12/2018 11:03,Rumana Roy,3595.46,172163.21,40,4.1
ST00458,Literary World Store - Rangamati,COX'S BAZAR,Chattogram,Mini,7/22/2017 21:20,Ayesha Miah,3902.96,129055.55,16,3.97
ST00459,Story House Branch - Kishoreganj,Rangamati,Chattogram,Mall Outlet,7/30/2024 23:32,Mahin Rahman,3555.13,32416.57,24,4.66
ST00460,Literary World Outlet - Brahmanbaria,Faridpur,Dhaka,Mini,7/14/2017 1:27,Farhan Miah,4407.3,96796.73,8,2.82
ST00461,Novel Nest Center - Narayanganj,Khagrachari,Chattogram,Standard,10/31/2023 21:03,Adib Das,3906.22,,46,4.16
ST00462,Story House Outlet - Brahmanbaria, Cumilla ,Chattogram,Mini,6/1/2018 6:30,Jannat Uddin,905.68,29785.19,11,3.7
ST00463,BookHub Center - Rajbari, DHAKA ,Dhaka,Standard,3/26/2025 9:02,Mim Roy,2453.9,63952.06,24,3.23
ST00464,Rokomari Branch - Chittagong,Gazipur,Dhaka,Standard,8/18/2024 2:22,Muntasir Khan,3460.92,179635.23,25,4.96
ST00465,BookHub Branch - Faridpur, DHAKA ,Dhaka,Mall Outlet,8/31/2022 8:39,Tamim Sarker,2221.11,178560.39,4,3.69
ST00466,Rokomari Outlet - Shariatpur,Tangail,Dhaka,Standard,6/14/2024 13:47,Raisa Miah,4657.85,217426.44,47,3.54
ST00467,Literary World Center - Tangail,Narsingdi,Dhaka,Standard,9/8/2019 8:02,Arif Nahar,2180.23,192758.53,37,3.17
ST00468,Novel Nest Branch - Comilla,Munshiganj,Dhaka,Flagship,1/18/2024 10:03,Imran Sarker,5040.63,140841.49,33,5
ST00469,Rokomari Store - Narayanganj,chittagong,Chattogram,Flagship,12/30/2018 2:42,Sami Ahmed,1221.71,88463.84,12,4.68
ST00470,Pages Cafe Branch - Tangail,Faridpur,Dhaka,Mini,7/13/2022 22:12,Karim Islam,4708.6,16365.7,5,2.95
ST00471,Readers Point Store - Kishoreganj,Gopalganj,Dhaka,Mini,4/10/2025 3:14,Nayeem Roy,1427.41,167077.31,5,4.04
ST00472,Readers Point Store - Feni,Feni,Chattogram,Mini,7/6/2023 9:35,Rafi Hossain,3356.89,83082.6,38,3.12
ST00473,Story House Center - Khagrachari,Rangamati,Chattogram,Standard,6/5/2019 21:24,Tanjim Roy,2194.94,73773.52,45,4.37
ST00474,BookHub Store - Bandarban,chittagong,Chattogram,Flagship,8/24/2023 15:34,Rafi Uddin,3969.07,244084,48,3.86
ST00475,Pages Cafe Branch - Tangail, DHAKA ,Dhaka,Standard,12/12/2024 14:10,Jannat Sheikh,1591.35,55946.45,48,3.04
ST00476,Rokomari Center - Madaripur, DHAKA ,Dhaka,Standard,1/1/2025 6:46,Mahin Jahan,4854.29,22622.16,24,4.03
ST00477,Readers Point Branch - Shariatpur, DHAKA ,Dhaka,Mini,8/26/2023 22:04,Hasan Ahmed,3612.07,238106.74,2,4.8
ST00478,Pages Cafe Branch - Lakshmipur,Kishoreganj,Dhaka,Mini,8/4/2023 11:30,Raisa Miah,5760.73,86911.58,16,3.55
ST00479,Story House Outlet - Faridpur, DHAKA ,Dhaka,Online Hub,1/23/2024 23:25,Rafi Amin,4385.91,107453.71,47,2.91
ST00480,Story House Center - Bandarban,Khagrachari,Chattogram,Mini,8/18/2023 0:07,Karim Rahman,3801.42,34019.7,46,4.88
ST00481,Literary World Branch - Shariatpur,Bandarban,Chattogram,Standard,3/16/2018 11:20,Rumana Sheikh,5043.29,109955.33,31,3.11
ST00482,BookHub Center - Noakhali,Kishoreganj,Dhaka,Mini,3/27/2024 5:03,Farhan Talukder,1630.22,243472,,3.85
ST00483,Literary World Center - Chittagong, DHAKA ,Dhaka,Mini,8/15/2018 9:13,Mahin Islam,3943.36,178094.63,47,4
ST00484,Novel Nest Branch - Munshiganj,Gopalganj,Dhaka,Mall Outlet,1/3/2022 4:22,Fahim Chowdhury,2586.26,126348.84,49,3.32
ST00485,Pages Cafe Center - Rajbari,Manikganj,Dhaka,Standard,1/21/2020 10:56,Fahim Sheikh,4565.23,87255.84,15,3.19
ST00486,Story House Outlet - Rangamati,Brahmanbaria,Chattogram,Mini,12/2/2018 0:18,Mim Karim,537.03,101020.33,48,3.05
ST00487,Story House Branch - Rangamati, DHAKA ,Dhaka,Standard,7/16/2019 9:16,Farhan Mollik,2795.19,158638.62,39,2.95
ST00488,Novel Nest Branch - Narsingdi,Feni,Chattogram,Mini,10/5/2017 19:21,Tanvir Sarker,4049.53,74795.76,53,3.92
ST00489,Novel Nest Store - Shariatpur, DHAKA ,Dhaka,Mall Outlet,12/15/2020 17:06,Rafi Amin,2979.58,50707.67,38,4.65
ST00490,Literary World Branch - Bandarban, DHAKA ,Dhaka,Mall Outlet,10/8/2020 23:27,Farhan Chowdhury,1732.64,178613.74,7,3.08
ST00491,Book Valley Outlet - Munshiganj,Rangamati,Chattogram,Flagship,8/18/2020 16:17,Tanvir Miah,3000.36,219325.4,39,
ST00492,Story House Outlet - Manikganj, DHAKA ,Dhaka,Standard,10/29/2017 6:41,Sadia Jahan,5158.57,226861.64,8,3.71
ST00493,Pages Cafe Outlet - Manikganj, DHAKA ,Dhaka,Mini,6/17/2022 23:02,Arif Karim,1558.3,212733.35,17,2.88
ST00494,Literary World Store - Comilla,Tangail,Dhaka,Mini,7/11/2018 7:59,Muntasir Das,2456.16,139690.93,52,3.98
ST00495,BookHub Outlet - Bandarban,Gopalganj,Dhaka,Mall Outlet,9/13/2024 12:47,Farhan Roy,5945.88,200375.28,58,3.35
ST00496,Book Valley Store - Shariatpur, DHAKA ,Dhaka,Standard,3/20/2017 8:07,Shaila Chowdhury,5511.78,232693.6,29,4.13
ST00497,Pages Cafe Center - Gopalganj, DHAKA ,Dhaka,Online Hub,7/1/2017 14:39,Nusrat Das,590.22,20490.21,18,3.57
ST00498,Book Valley Store - Comilla, DHAKA ,Dhaka,Mini,9/14/2019 11:28,Ayesha Islam,3369.86,111843.08,24,4.27
ST00499,Readers Point Store - Tangail,Narayanganj,Dhaka,Flagship,9/2/2020 7:27,Farhan Mollik,766.31,62969.49,16,4.82
ST00500,Literary World Store - Kishoreganj, DHAKA ,Dhaka,Flagship,9/23/2025 9:54,Hasan Ahmed,5573.87,249240.66,35,3.34
ST00501,Story House Center - Tangail,chittagong,Chattogram,Mini,5/30/2020 4:02,Arif Jahan,2872.65,233448.01,26,4.87
ST00502,Rokomari Store - Madaripur,Feni,Chattogram,Flagship,7/15/2024 8:58,Tanjim Rahman,2743.25,203513.7,5,3.25
ST00503,Novel Nest Store - Narayanganj, DHAKA ,Dhaka,Mini,3/3/2019 13:45,Nafis Roy,1928.5,84531.75,37,2.96
ST00504,Readers Point Branch - Shariatpur,Gazipur,Dhaka,Standard,1/26/2025 13:20,Sadia Rahman,3585.39,238744.03,39,3.22
ST00505,Rokomari Store - Chandpur, DHAKA ,Dhaka,Standard,8/18/2020 17:38,Muntasir Das,1211.99,21873.85,40,
ST00506,BookHub Store - Dhaka, DHAKA ,Dhaka,Standard,10/25/2019 13:56,Nayeem Talukder,4874.15,59189.33,56,4.29
ST00507,Literary World Branch - Faridpur, DHAKA ,Dhaka,Mall Outlet,9/18/2019 4:45,Tanjim Bhuiyan,3150.78,159965.33,42,4.94
ST00508,BookHub Outlet - Comilla,chittagong,Chattogram,Mini,2/1/2017 20:24,Fahim Sheikh,3572.19,201356.58,41,4.36
ST00509,Novel Nest Store - Comilla,Gazipur,Dhaka,Mini,1/24/2023 8:37,Shuvo Sarker,5108.51,222653.25,14,3.71
ST00510,Literary World Outlet - Manikganj,Munshiganj,Dhaka,Mini,3/12/2022 23:44,Karim Uddin,1436.83,85619.52,28,4.76
ST00511,Novel Nest Center - Bandarban,Bandarban,Chattogram,Standard,9/16/2022 20:35,Nayeem Sheikh,1381.03,106839.08,27,4.91
ST00512,Rokomari Outlet - Chittagong,COX'S BAZAR,Chattogram,Mall Outlet,11/12/2022 21:33,Imran Rahman,2756.49,121884.44,57,
ST00513,Readers Point Center - Feni, DHAKA ,Dhaka,Standard,3/31/2017 20:22,Nayeem Mollik,4802.32,21338.85,,4.02
ST00514,Rokomari Store - Feni, DHAKA ,Dhaka,Standard,11/23/2024 23:22,Nusrat Karim,727.86,218032.77,41,4.62
ST00515,Readers Point Store - Faridpur,Rangamati,Chattogram,Standard,8/8/2021 4:59,Muntasir Patwary,4852.95,94417.88,33,3.19
ST00516,Pages Cafe Branch - Chandpur,Faridpur,Dhaka,Standard,3/22/2023 23:53,Hasan Uddin,3204.24,61830.44,5,4.78
ST00517,Story House Center - Comilla,Bandarban,Chattogram,Mini,4/29/2017 22:51,Sakib Nahar,3545.88,111161.31,56,5
ST00518,BookHub Store - Kishoreganj,Bandarban,Chattogram,Standard,11/6/2023 19:08,Nabil Roy,3560.56,181982.39,40,4.26
ST00519,Literary World Center - Khagrachari,Munshiganj,Dhaka,Mini,2/4/2023 19:34,Shaila Uddin,714.54,219665.16,,3.23
ST00520,Novel Nest Center - Bandarban, DHAKA ,Dhaka,Mall Outlet,4/25/2020 15:53,Fahim Karim,1798.72,65613.47,5,3.12
ST00521,Readers Point Center - Chittagong, DHAKA ,Dhaka,Standard,6/3/2025 1:35,Karim Rahman,4629.67,55564.05,56,4.91
ST00522,Book Valley Center - Rajbari,Munshiganj,Dhaka,Flagship,11/9/2022 3:08,Arif Amin,2708.7,236789,19,4.72
ST00523,BookHub Branch - Rajbari,Munshiganj,Dhaka,Mini,3/2/2025 0:07,Nayeem Talukder,3538.9,144459.86,2,
ST00524,Readers Point Center - Lakshmipur,chittagong,Chattogram,Flagship,5/23/2024 19:54,Rahim Hossain,5691.26,100956.42,37,4.89
ST00525,Book Valley Store - Bandarban,Brahmanbaria,Chattogram,Mini,11/7/2018 23:16,Sifat Bhuiyan,659.12,61840.07,2,3.91
ST00526,Novel Nest Store - Gopalganj,Lakshmipur,Chattogram,Standard,12/19/2025 9:52,Karim Amin,2918.21,248883.24,14,4.75
ST00527,Book Valley Center - Rangamati,Rangamati,Chattogram,Standard,9/7/2023 7:58,Imran Uddin,2423.14,184008.31,53,3.16
ST00528,Literary World Branch - Madaripur,Chandpur,Chattogram,Standard,9/16/2018 9:22,Arif Patwary,996.12,66203.05,4,3.2
ST00529,BookHub Branch - Gazipur, DHAKA ,Dhaka,Standard,2/20/2024 0:21,Sadia Miah,5724.45,36445.97,45,3.93
ST00530,Story House Outlet - Chittagong,Kishoreganj,Dhaka,Standard,11/10/2020 16:52,Rafi Sheikh,5784.17,61831.35,37,3.53
ST00531,Novel Nest Center - Shariatpur,Shariatpur,Dhaka,Standard,10/11/2024 7:28,Rumana Bhuiyan,2144.33,73219.51,19,3.75
ST00532,Pages Cafe Store - Tangail,Rajbari,Dhaka,Standard,7/24/2018 11:45,Karim Patwary,5701.61,41105.13,18,4.56
ST00533,Story House Branch - Gopalganj, DHAKA ,Dhaka,Online Hub,5/4/2019 0:59,Hasan Rahman,596.97,68968.07,29,2.92
ST00534,BookHub Center - Tangail,Rajbari,Dhaka,Flagship,2/17/2020 7:07,Shaila Das,5893.02,42443.23,32,4.39
ST00535,Pages Cafe Outlet - Brahmanbaria,Gazipur,Dhaka,Standard,1/21/2021 10:38,Rafi Sheikh,5081.22,103766.95,53,2.99
ST00536,Novel Nest Store - Shariatpur,Gazipur,Dhaka,Flagship,9/6/2022 11:32,Tasnima Islam,1600.25,129255.89,17,4.66
ST00537,Book Valley Branch - Noakhali,COX'S BAZAR,Chattogram,Standard,5/8/2023 12:44,Sifat Das,3757.46,121991.97,36,3.24
ST00538,Rokomari Outlet - Comilla,Kishoreganj,Dhaka,Flagship,3/21/2017 21:08,Rumana Amin,4870.48,209864.37,41,4.42
ST00539,Novel Nest Branch - Chandpur,Narayanganj,Dhaka,Mini,12/24/2019 16:44,Mim Nahar,2188.07,74688.92,2,4.1
ST00540,BookHub Branch - Rajbari,Narsingdi,Dhaka,Flagship,12/6/2022 12:22,Tamim Mollik,2381.01,223467.05,53,3.65
ST00541,Literary World Outlet - Rangamati,Narsingdi,Dhaka,Mini,5/21/2019 11:09,Imran Nahar,3922.25,228408.86,59,3.39
ST00542,Literary World Outlet - Shariatpur, DHAKA ,Dhaka,Standard,11/18/2020 18:56,Mahin Sheikh,1223.73,240552.93,7,2.93
ST00543,Readers Point Branch - Brahmanbaria,Rajbari,Dhaka,Standard,6/15/2022 12:17,Sadia Roy,1061.98,57531.06,17,3.58
ST00544,Story House Outlet - Rajbari,Gazipur,Dhaka,Flagship,3/27/2019 7:29,Farhan Bhuiyan,1798.91,72751.52,47,3.24
ST00545,Novel Nest Center - Munshiganj,Tangail,Dhaka,Mini,9/4/2025 19:46,Nabil Patwary,4551.05,161600.59,48,3.1
ST00546,Rokomari Store - Chandpur, DHAKA ,Dhaka,Mall Outlet,8/15/2024 14:00,Farhan Nahar,2452.96,48109.53,11,4.42
ST00547,Book Valley Outlet - Kishoreganj,Rangamati,Chattogram,Standard,9/26/2025 19:02,Nafis Khan,3241.21,35121.01,55,3.27
ST00548,Readers Point Store - Munshiganj,chittagong,Chattogram,Mall Outlet,6/17/2021 19:21,Nabil Miah,1494.52,32318.84,21,3.29
ST00549,Literary World Store - Madaripur,Kishoreganj,Dhaka,Standard,2/3/2020 9:59,Tasnima Uddin,1486.99,157445.16,19,3.55
ST00550,BookHub Branch - Lakshmipur, DHAKA ,Dhaka,Standard,12/13/2025 10:40,Raisa Amin,4042.53,204099.36,22,3.82
ST00551,Literary World Store - Noakhali,Gopalganj,Dhaka,Mini,7/22/2023 19:45,Muntasir Talukder,1006.9,75838.13,40,
ST00552,Readers Point Branch - Munshiganj,Brahmanbaria,Chattogram,Flagship,2/20/2024 23:22,Rumana Amin,4139.91,234380.46,13,4.26
ST00553,Literary World Outlet - Dhaka,Tangail,Dhaka,Standard,8/24/2018 8:26,Sakib Patwary,2643.93,201104.84,33,4.09
ST00554,Novel Nest Outlet - Brahmanbaria,Brahmanbaria,Chattogram,Flagship,10/27/2024 5:28,Sadia Rahman,4159.12,33203.2,6,3.86
ST00555,Novel Nest Center - Chittagong,Khagrachari,Chattogram,Mini,10/2/2021 10:52,Arif Bhuiyan,2537.69,110716.24,10,3.67
ST00556,Rokomari Center - Khagrachari,Manikganj,Dhaka,Standard,12/17/2023 4:04,Hasan Uddin,5137.89,30983.49,46,3.38
ST00557,Novel Nest Branch - Madaripur,Bandarban,Chattogram,Online Hub,6/4/2024 0:44,Mahin Chowdhury,711.11,230070.63,24,4.36
ST00558,Rokomari Store - Manikganj,Madaripur,Dhaka,Standard,12/15/2017 1:39,Rafi Roy,5402.46,189558.5,48,3.5
ST00559,Literary World Outlet - Chittagong,Tangail,Dhaka,Mall Outlet,11/22/2017 13:43,Arif Talukder,1904.5,176338.11,44,4.67
ST00560,Novel Nest Outlet - Cox's Bazar,Manikganj,Dhaka,Flagship,8/2/2017 16:26,Adib Patwary,638.24,175434.93,59,4.09
ST00561,Pages Cafe Branch - Gazipur,chittagong,Chattogram,Mini,10/14/2022 16:55,Nafis Roy,3549.46,82017.89,9,4.19
ST00562,Pages Cafe Center - Cox's Bazar, DHAKA ,Dhaka,Standard,3/26/2025 22:46,Shaila Islam,1656.38,234381.7,56,3.92
ST00563,Story House Center - Narsingdi, DHAKA ,Dhaka,Flagship,4/9/2017 22:48,Ayesha Roy,2971.54,231852.51,53,4.84
ST00564,BookHub Store - Narsingdi, DHAKA ,Dhaka,Flagship,3/31/2018 2:46,Sami Patwary,4892.96,188779.87,27,3.73
ST00565,Story House Center - Noakhali,Noakhali,Chattogram,Mini,5/16/2021 17:18,Imran Uddin,4832.66,125198.6,9,3.74
ST00566,Novel Nest Center - Chandpur,Munshiganj,Dhaka,Standard,7/9/2020 13:39,Shuvo Sarker,3762.16,26072.2,9,4.76
ST00567,BookHub Branch - Bandarban,Gopalganj,Dhaka,Standard,12/5/2017 11:06,Sadia Sheikh,5876.08,21653.17,31,4.13
ST00568,Book Valley Center - Manikganj,Kishoreganj,Dhaka,Mall Outlet,6/28/2022 4:01,Hasan Hossain,2997.01,47461.57,2,3.79
ST00569,Literary World Store - Gazipur,Madaripur,Dhaka,Standard,2/23/2025 6:20,Muntasir Sarker,620.57,155004.7,7,3.38
ST00570,Readers Point Store - Kishoreganj,Feni,Chattogram,Flagship,11/28/2018 7:09,Sakib Das,4988.78,202553.35,32,3.34
